user_a,user_b,log_retweet
MayorStanton,Jim_Waring,0.0
billg,Jim_Waring,0.0
billg,MaricopaGOP,0.6931471805599453
billg,maricopacounty,1.6094379124341003
maricopacounty,billgatesaz,1.6094379124341003
maricopacounty,MayorStanton,1.6094379124341003
billg,billgatesaz,1.6094379124341003
billgatesaz,MayorStanton,1.6094379124341003
billg,MayorStanton,1.6094379124341003
billg,lutherstrange,0.0
billg,SunDevilStumpf,0.0
SunDevilStumpf,azcentral,0.0
billg,azcentral,0.0
billg,ArizonaDOT,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,valleymetro,0.6931471805599453
maricopacounty,CleanAirMakeMor,0.6931471805599453
billg,valleymetro,0.6931471805599453
valleymetro,CleanAirMakeMor,0.6931471805599453
billg,CleanAirMakeMor,0.6931471805599453
billg,Amanda_Reeve,1.0986122886681098
Amanda_Reeve,maricopacounty,1.0986122886681098
Amanda_Reeve,billgatesaz,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,billgatesaz,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billg,dougducey,1.791759469228055
dougducey,ChrisPCamacho,1.791759469228055
billg,ChrisPCamacho,1.791759469228055
billg,Topgolf,0.0
Topgolf,azcentral,0.0
billg,azcentral,0.0
billg,gcu,0.0
gcu,PingTour,0.0
billg,PingTour,0.0
billg,MayorStanton,0.0
MayorStanton,CityofPhoenixAZ,0.0
MayorStanton,PingTour,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,PingTour,0.0
billg,PingTour,0.0
billg,medarizona,0.0
medarizona,USArmy,0.0
medarizona,CASA_Army,0.0
billg,USArmy,0.0
USArmy,CASA_Army,0.0
billg,CASA_Army,0.0
billg,maricopacounty,0.0
maricopacounty,NACoTweets,0.0
maricopacounty,Steve_Gallardo,0.0
maricopacounty,Steve_Chucri,0.0
maricopacounty,ClintLHickman,0.0
maricopacounty,Denny_Barney,0.0
billg,NACoTweets,0.0
NACoTweets,Steve_Gallardo,0.0
NACoTweets,Steve_Chucri,0.0
NACoTweets,ClintLHickman,0.0
NACoTweets,Denny_Barney,0.0
billg,Steve_Gallardo,0.0
Steve_Gallardo,Steve_Chucri,0.0
Steve_Gallardo,ClintLHickman,0.0
Steve_Gallardo,Denny_Barney,0.0
billg,Steve_Chucri,0.0
Steve_Chucri,ClintLHickman,0.0
Steve_Chucri,Denny_Barney,0.0
billg,ClintLHickman,0.0
ClintLHickman,Denny_Barney,0.0
billg,Denny_Barney,0.0
billg,MoonValleyNews,1.0986122886681098
billg,ASU,0.0
ASU,usnews,0.0
ASU,azcentral,0.0
billg,usnews,0.0
usnews,azcentral,0.0
billg,azcentral,0.0
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,0.0
billg,maricopacounty,0.6931471805599453
maricopacounty,BannerHealth,0.6931471805599453
billg,BannerHealth,0.6931471805599453
billg,MAGregion,0.6931471805599453
MAGregion,gcu,0.6931471805599453
MAGregion,GlennWilliamso3,0.6931471805599453
billg,gcu,0.6931471805599453
gcu,GlennWilliamso3,0.6931471805599453
billg,GlennWilliamso3,0.6931471805599453
billg,NMTBrew,1.6094379124341003
NMTBrew,NMTBrew,1.6094379124341003
NMTBrew,downtownphoenix,1.6094379124341003
NMTBrew,LocalFirstAZ,1.6094379124341003
NMTBrew,billgatesaz,1.6094379124341003
NMTBrew,DebraStarkPHX,1.6094379124341003
billg,NMTBrew,1.6094379124341003
NMTBrew,downtownphoenix,1.6094379124341003
NMTBrew,LocalFirstAZ,1.6094379124341003
NMTBrew,billgatesaz,1.6094379124341003
NMTBrew,DebraStarkPHX,1.6094379124341003
billg,downtownphoenix,1.6094379124341003
downtownphoenix,LocalFirstAZ,1.6094379124341003
downtownphoenix,billgatesaz,1.6094379124341003
downtownphoenix,DebraStarkPHX,1.6094379124341003
billg,LocalFirstAZ,1.6094379124341003
LocalFirstAZ,billgatesaz,1.6094379124341003
LocalFirstAZ,DebraStarkPHX,1.6094379124341003
billg,billgatesaz,1.6094379124341003
billgatesaz,DebraStarkPHX,1.6094379124341003
billg,DebraStarkPHX,1.6094379124341003
billg,DebraStarkPHX,2.0794415416798357
DebraStarkPHX,phxbizjournal,2.0794415416798357
DebraStarkPHX,LittleMissBBQ,2.0794415416798357
DebraStarkPHX,NMTBrew,2.0794415416798357
billg,phxbizjournal,2.0794415416798357
phxbizjournal,LittleMissBBQ,2.0794415416798357
phxbizjournal,NMTBrew,2.0794415416798357
billg,LittleMissBBQ,2.0794415416798357
LittleMissBBQ,NMTBrew,2.0794415416798357
billg,NMTBrew,2.0794415416798357
billg,lifeboatcoffee,1.0986122886681098
lifeboatcoffee,mysunnyslope,1.0986122886681098
lifeboatcoffee,LocalFirstAZ,1.0986122886681098
billg,mysunnyslope,1.0986122886681098
mysunnyslope,LocalFirstAZ,1.0986122886681098
billg,LocalFirstAZ,1.0986122886681098
billg,AZGOPLD28,0.6931471805599453
AZGOPLD28,billgatesaz,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billg,maricopacounty,1.3862943611198906
billg,DaisyMtnFire,0.0
DaisyMtnFire,ElevateCoffeeCo,0.0
billg,ElevateCoffeeCo,0.0
billg,dougducey,6.198478716492308
dougducey,PhoenixPolice,6.198478716492308
billg,PhoenixPolice,6.198478716492308
billg,ASU,0.6931471805599453
ASU,AZ_iDP,0.6931471805599453
billg,AZ_iDP,0.6931471805599453
billg,MoonValleyNews,0.6931471805599453
MoonValleyNews,Starbucks,0.6931471805599453
billg,Starbucks,0.6931471805599453
billg,CityofPhoenixAZ,1.791759469228055
CityofPhoenixAZ,Jim_Waring,1.791759469228055
CityofPhoenixAZ,Pastor4Council,1.791759469228055
CityofPhoenixAZ,Sal_DiCiccio,1.791759469228055
CityofPhoenixAZ,KateWGallego,1.791759469228055
billg,Jim_Waring,1.791759469228055
Jim_Waring,Pastor4Council,1.791759469228055
Jim_Waring,Sal_DiCiccio,1.791759469228055
Jim_Waring,KateWGallego,1.791759469228055
billg,Pastor4Council,1.791759469228055
Pastor4Council,Sal_DiCiccio,1.791759469228055
Pastor4Council,KateWGallego,1.791759469228055
billg,Sal_DiCiccio,1.791759469228055
Sal_DiCiccio,KateWGallego,1.791759469228055
billg,KateWGallego,1.791759469228055
billg,PHXSkyHarbor,0.0
PHXSkyHarbor,FAANews,0.0
billg,FAANews,0.0
billg,Starbucks,0.0
Starbucks,MoonValleyNews,0.0
Starbucks,DebraStarkPHX,0.0
billg,MoonValleyNews,0.0
MoonValleyNews,DebraStarkPHX,0.0
billg,DebraStarkPHX,0.0
billg,NWSPhoenix,0.0
billg,MCanimalcare,0.0
billg,philklotzbach,5.3981627015177525
billg,valleymetro,0.0
billg,JimCantore,4.976733742420574
billg,dougducey,3.912023005428146
billg,maricopacounty,0.0
maricopacounty,HonorHealth,0.0
billg,HonorHealth,0.0
billg,ZacharySchira,1.0986122886681098
ZacharySchira,maricopacounty,1.0986122886681098
ZacharySchira,billgatesaz,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,billgatesaz,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billg,maricopacounty,1.3862943611198906
maricopacounty,Steve_Chucri,1.3862943611198906
maricopacounty,Adrian_Fontes,1.3862943611198906
maricopacounty,Denny_Barney,1.3862943611198906
maricopacounty,ClintLHickman,1.3862943611198906
billg,Steve_Chucri,1.3862943611198906
Steve_Chucri,Adrian_Fontes,1.3862943611198906
Steve_Chucri,Denny_Barney,1.3862943611198906
Steve_Chucri,ClintLHickman,1.3862943611198906
billg,Adrian_Fontes,1.3862943611198906
Adrian_Fontes,Denny_Barney,1.3862943611198906
Adrian_Fontes,ClintLHickman,1.3862943611198906
billg,Denny_Barney,1.3862943611198906
Denny_Barney,ClintLHickman,1.3862943611198906
billg,ClintLHickman,1.3862943611198906
billg,MDAnews,0.0
billg,maricopacounty,0.6931471805599453
maricopacounty,downtownphoenix,0.6931471805599453
maricopacounty,UMOM,0.6931471805599453
maricopacounty,CASS_AZ,0.6931471805599453
billg,downtownphoenix,0.6931471805599453
downtownphoenix,UMOM,0.6931471805599453
downtownphoenix,CASS_AZ,0.6931471805599453
billg,UMOM,0.6931471805599453
UMOM,CASS_AZ,0.6931471805599453
billg,CASS_AZ,0.6931471805599453
billg,timechols,1.0986122886681098
billg,SymsForAZ,0.6931471805599453
SymsForAZ,MaricopaGOP,0.6931471805599453
SymsForAZ,CityofPhoenixAZ,0.6931471805599453
SymsForAZ,Jim_Waring,0.6931471805599453
billg,MaricopaGOP,0.6931471805599453
MaricopaGOP,CityofPhoenixAZ,0.6931471805599453
MaricopaGOP,Jim_Waring,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,Jim_Waring,0.6931471805599453
billg,Jim_Waring,0.6931471805599453
billg,maricopacounty,1.0986122886681098
maricopacounty,Steve_Chucri,1.0986122886681098
billg,Steve_Chucri,1.0986122886681098
billg,IALtGov,0.6931471805599453
IALtGov,HonorFltAZ,0.6931471805599453
billg,HonorFltAZ,0.6931471805599453
billg,LittleMissBBQ,0.0
LittleMissBBQ,maricopacounty,0.0
LittleMissBBQ,mysunnyslope,0.0
billg,maricopacounty,0.0
maricopacounty,mysunnyslope,0.0
billg,mysunnyslope,0.0
billg,DiscoveryCanada,1.0986122886681098
DiscoveryCanada,MCDOTNews,1.0986122886681098
billg,MCDOTNews,1.0986122886681098
billg,maricopacounty,0.6931471805599453
maricopacounty,NWSPhoenix,0.6931471805599453
billg,NWSPhoenix,0.6931471805599453
billg,maricopacounty,1.6094379124341003
billg,Louis57TM,0.0
Louis57TM,PGAChampionship,0.0
Louis57TM,PingTour,0.0
billg,PGAChampionship,0.0
PGAChampionship,PingTour,0.0
billg,PingTour,0.0
billg,DaisyMtnFire,0.0
billg,DMGCC,0.0
DMGCC,PingTour,0.0
billg,PingTour,0.0
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,NWSPhoenix,0.6931471805599453
billg,NWSPhoenix,0.6931471805599453
billg,Topgolf,0.0
Topgolf,maricopacounty,0.0
Topgolf,USGA,0.0
Topgolf,PingTour,0.0
Topgolf,AZChamber,0.0
billg,maricopacounty,0.0
maricopacounty,USGA,0.0
maricopacounty,PingTour,0.0
maricopacounty,AZChamber,0.0
billg,USGA,0.0
USGA,PingTour,0.0
USGA,AZChamber,0.0
billg,PingTour,0.0
PingTour,AZChamber,0.0
billg,AZChamber,0.0
billg,NeilDiamond,0.0
billg,MCDOTNews,2.302585092994046
billg,maricopacounty,1.0986122886681098
billg,maricopacounty,1.3862943611198906
billg,maricopacounty,0.0
maricopacounty,NWSPhoenix,0.0
maricopacounty,FloodControlMC,0.0
billg,NWSPhoenix,0.0
NWSPhoenix,FloodControlMC,0.0
billg,FloodControlMC,0.0
billg,grandcanyonww,0.0
grandcanyonww,GrandCanyonNPS,0.0
billg,GrandCanyonNPS,0.0
billg,BRboulderingGym,0.0
BRboulderingGym,North32nd,0.0
billg,North32nd,0.0
billg,MatthewWBenson,0.0
billg,MatthewWBenson,0.0
billg,realDonaldTrump,0.6931471805599453
realDonaldTrump,ALBoysNation,0.6931471805599453
realDonaldTrump,WhiteHouse,0.6931471805599453
billg,ALBoysNation,0.6931471805599453
ALBoysNation,WhiteHouse,0.6931471805599453
billg,WhiteHouse,0.6931471805599453
billg,BillGates,0.0
BillGates,JeffBezos,0.0
BillGates,azcentral,0.0
billg,JeffBezos,0.0
JeffBezos,azcentral,0.0
billg,azcentral,0.0
billg,maricopacounty,1.0986122886681098
maricopacounty,MCJusticeCourts,1.0986122886681098
billg,MCJusticeCourts,1.0986122886681098
billg,9thFloorAZ,0.0
9thFloorAZ,MatthewGress,0.0
9thFloorAZ,MatthewGress,0.0
9thFloorAZ,trumanscholars,0.0
billg,MatthewGress,0.0
MatthewGress,MatthewGress,0.0
MatthewGress,trumanscholars,0.0
billg,MatthewGress,0.0
MatthewGress,trumanscholars,0.0
billg,trumanscholars,0.0
billg,maricopacounty,1.3862943611198906
maricopacounty,FCDFloodInfo,1.3862943611198906
billg,FCDFloodInfo,1.3862943611198906
billg,maricopacounty,0.0
billg,NWSPhoenix,1.3862943611198906
NWSPhoenix,AnthemAreaCC,1.3862943611198906
NWSPhoenix,maricopacounty,1.3862943611198906
billg,AnthemAreaCC,1.3862943611198906
AnthemAreaCC,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,maryjpitzl,1.791759469228055
billg,kateharrislange,1.3862943611198906
kateharrislange,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,phxchamber,0.6931471805599453
phxchamber,HiltonGardenInn,0.6931471805599453
billg,HiltonGardenInn,0.6931471805599453
billg,AZChamber,0.0
AZChamber,dougducey,0.0
billg,dougducey,0.0
billg,PingTour,0.0
PingTour,jsmunozgolf,0.0
PingTour,The_Greenbrier,0.0
billg,jsmunozgolf,0.0
jsmunozgolf,The_Greenbrier,0.0
billg,The_Greenbrier,0.0
billg,NWSPhoenix,4.060443010546419
billg,NWSPhoenix,4.882801922586371
billg,courtpio,1.0986122886681098
billg,dougducey,3.1354942159291497
dougducey,StMarysFoodBank,3.1354942159291497
billg,StMarysFoodBank,3.1354942159291497
billg,MCParks,0.6931471805599453
billg,UbsaZ,0.6931471805599453
UbsaZ,billgatesaz,0.6931471805599453
UbsaZ,azcentral,0.6931471805599453
UbsaZ,UbsaZ,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,azcentral,0.6931471805599453
billgatesaz,UbsaZ,0.6931471805599453
billg,azcentral,0.6931471805599453
azcentral,UbsaZ,0.6931471805599453
billg,UbsaZ,0.6931471805599453
billg,UbsaZ,0.0
UbsaZ,azcentral,0.0
billg,azcentral,0.0
billg,dougducey,4.0943445622221
billg,maricopacounty,0.0
maricopacounty,NWSPhoenix,0.0
billg,NWSPhoenix,0.0
billg,TGen,1.0986122886681098
TGen,azcentral,1.0986122886681098
billg,azcentral,1.0986122886681098
billg,NMTBrew,0.6931471805599453
NMTBrew,mysunnyslope,0.6931471805599453
billg,mysunnyslope,0.6931471805599453
billg,azcentral,0.6931471805599453
azcentral,dmfdpio,0.6931471805599453
azcentral,PHXFire,0.6931471805599453
billg,dmfdpio,0.6931471805599453
dmfdpio,PHXFire,0.6931471805599453
billg,PHXFire,0.6931471805599453
billg,JeffFlake,0.6931471805599453
JeffFlake,UbsaZ,0.6931471805599453
billg,UbsaZ,0.6931471805599453
billg,MaricopaEmerg,0.6931471805599453
MaricopaEmerg,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,NWSPhoenix,3.713572066704308
billg,ArcadiaSUSD,0.0
ArcadiaSUSD,maricopacounty,0.0
billg,maricopacounty,0.0
billg,GlennHamer,1.6094379124341003
GlennHamer,dougducey,1.6094379124341003
billg,dougducey,1.6094379124341003
billg,NikkiHaley,6.966024187106113
billg,dmfdpio,1.3862943611198906
billg,maricopacounty,0.0
billg,maricopacounty,1.0986122886681098
maricopacounty,FloodControlMC,1.0986122886681098
billg,FloodControlMC,1.0986122886681098
billg,GinaRamosMontes,0.6931471805599453
billg,MCParks,3.871201010907891
billg,szylstra,1.6094379124341003
szylstra,phxbizjournal,1.6094379124341003
billg,phxbizjournal,1.6094379124341003
billg,KimberlyYeeAZ,1.6094379124341003
KimberlyYeeAZ,billgatesaz,1.6094379124341003
KimberlyYeeAZ,myvsuw,1.6094379124341003
billg,billgatesaz,1.6094379124341003
billgatesaz,myvsuw,1.6094379124341003
billg,myvsuw,1.6094379124341003
billg,DebraStarkPHX,0.0
DebraStarkPHX,PhoenixParks,0.0
billg,PhoenixParks,0.0
billg,KimberlyYeeAZ,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,myvsuw,0.6931471805599453
maricopacounty,CityofPhoenixAZ,0.6931471805599453
maricopacounty,dougducey,0.6931471805599453
billg,myvsuw,0.6931471805599453
myvsuw,CityofPhoenixAZ,0.6931471805599453
myvsuw,dougducey,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,dougducey,0.6931471805599453
billg,dougducey,0.6931471805599453
billg,PHXSkyHarbor,1.9459101490553132
PHXSkyHarbor,TSA,1.9459101490553132
PHXSkyHarbor,AmericanAir,1.9459101490553132
billg,TSA,1.9459101490553132
TSA,AmericanAir,1.9459101490553132
billg,AmericanAir,1.9459101490553132
billg,JeffFlake,6.306275286948016
JeffFlake,SteveScalise,6.306275286948016
billg,SteveScalise,6.306275286948016
billg,SunnyslopePHX,0.0
SunnyslopePHX,PhoenixPolice,0.0
SunnyslopePHX,DebraStarkPHX,0.0
billg,PhoenixPolice,0.0
PhoenixPolice,DebraStarkPHX,0.0
billg,DebraStarkPHX,0.0
billg,RebekahLSanders,1.6094379124341003
RebekahLSanders,azcentral,1.6094379124341003
billg,azcentral,1.6094379124341003
billg,MayorStanton,0.6931471805599453
MayorStanton,USArmy,0.6931471805599453
billg,USArmy,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,JeffFlake,0.6931471805599453
maricopacounty,SteveScalise,0.6931471805599453
billg,JeffFlake,0.6931471805599453
JeffFlake,SteveScalise,0.6931471805599453
billg,SteveScalise,0.6931471805599453
billg,KateMcGeeAZ,1.0986122886681098
KateMcGeeAZ,LD28AZGOP,1.0986122886681098
billg,LD28AZGOP,1.0986122886681098
billg,Andy_Tobin,0.0
Andy_Tobin,LD28AZGOP,0.0
Andy_Tobin,arizonacorpcomm,0.0
billg,LD28AZGOP,0.0
LD28AZGOP,arizonacorpcomm,0.0
billg,arizonacorpcomm,0.0
billg,North32nd,0.6931471805599453
billg,CityofPhoenixAZ,1.0986122886681098
CityofPhoenixAZ,maricopacounty,1.0986122886681098
CityofPhoenixAZ,NWSPhoenix,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,NWSPhoenix,1.0986122886681098
billg,NWSPhoenix,1.0986122886681098
billg,KateMcGeeAZ,1.6094379124341003
KateMcGeeAZ,LD28AZGOP,1.6094379124341003
billg,LD28AZGOP,1.6094379124341003
billg,PingTour,0.0
PingTour,jsmunozgolf,0.0
billg,jsmunozgolf,0.0
billg,theresa_may,6.815639990074331
billg,Conservatives,5.983936280687191
billg,maricopacounty,1.791759469228055
billg,maricopacounty,0.0
maricopacounty,USArmy,0.0
billg,USArmy,0.0
billg,AmericanLegion,0.6931471805599453
AmericanLegion,NAU,0.6931471805599453
AmericanLegion,odavis1347,0.6931471805599453
billg,NAU,0.6931471805599453
NAU,odavis1347,0.6931471805599453
billg,odavis1347,0.6931471805599453
billg,dougducey,1.0986122886681098
dougducey,maricopacounty,1.0986122886681098
dougducey,AZDHS,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,AZDHS,1.0986122886681098
billg,AZDHS,1.0986122886681098
billg,maricopacounty,0.6931471805599453
billg,PingTour,0.0
PingTour,MemorialGolf,0.0
billg,MemorialGolf,0.0
billg,Dbacks,0.0
Dbacks,azcentral,0.0
Dbacks,Luisgonzo20,0.0
billg,azcentral,0.0
azcentral,Luisgonzo20,0.0
billg,Luisgonzo20,0.0
billg,NWSPhoenix,0.6931471805599453
NWSPhoenix,FloodControlMC,0.6931471805599453
billg,FloodControlMC,0.6931471805599453
billg,maricopacounty,1.3862943611198906
billg,MaricopaEmerg,0.6931471805599453
MaricopaEmerg,ArizonaDEQ,0.6931471805599453
billg,ArizonaDEQ,0.6931471805599453
billg,Veritas_ad_res,0.0
Veritas_ad_res,HeatherCarterAZ,0.0
Veritas_ad_res,maricopacounty,0.0
billg,HeatherCarterAZ,0.0
HeatherCarterAZ,maricopacounty,0.0
billg,maricopacounty,0.0
billg,gcu,0.6931471805599453
gcu,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,HeatherCarterAZ,0.6931471805599453
maricopacounty,AZHouseGOP,0.6931471805599453
billg,HeatherCarterAZ,0.6931471805599453
HeatherCarterAZ,AZHouseGOP,0.6931471805599453
billg,AZHouseGOP,0.6931471805599453
billg,azcentral,0.6931471805599453
azcentral,UbsaZ,0.6931471805599453
billg,UbsaZ,0.6931471805599453
billg,maricopacounty,0.0
maricopacounty,Veritas_ad_res,0.0
billg,Veritas_ad_res,0.0
billg,dmfdpio,0.6931471805599453
dmfdpio,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,EladRatson,7.8050670442584895
billg,MCParks,2.1972245773362196
billg,azcentral,0.0
azcentral,PhoenixPolice,0.0
billg,PhoenixPolice,0.0
billg,ArizonaDOT,1.6094379124341003
billg,azcentral,1.791759469228055
azcentral,CityofPhoenixAZ,1.791759469228055
azcentral,maricopacounty,1.791759469228055
billg,CityofPhoenixAZ,1.791759469228055
CityofPhoenixAZ,maricopacounty,1.791759469228055
billg,maricopacounty,1.791759469228055
billg,RepDavid,0.0
RepDavid,YouTube,0.0
billg,YouTube,0.0
billg,valleymetro,0.0
valleymetro,maricopacounty,0.0
billg,maricopacounty,0.0
billg,maricopacounty,0.6931471805599453
maricopacounty,valleymetro,0.6931471805599453
maricopacounty,CleanAirMakeMor,0.6931471805599453
billg,valleymetro,0.6931471805599453
valleymetro,CleanAirMakeMor,0.6931471805599453
billg,CleanAirMakeMor,0.6931471805599453
billg,TerryBranstad,0.0
TerryBranstad,DrakeUniversity,0.0
billg,DrakeUniversity,0.0
billg,ManchesterArena,0.0
billg,medarizona,0.0
medarizona,USArmy,0.0
billg,USArmy,0.0
billg,PHXSkyHarbor,0.0
billg,PingTour,1.0986122886681098
billg,maricopacounty,0.0
billg,dougducey,1.791759469228055
dougducey,LD28AZGOP,1.791759469228055
dougducey,MountainShadows,1.791759469228055
dougducey,GOPCounty,1.791759469228055
billg,LD28AZGOP,1.791759469228055
LD28AZGOP,MountainShadows,1.791759469228055
LD28AZGOP,GOPCounty,1.791759469228055
billg,MountainShadows,1.791759469228055
MountainShadows,GOPCounty,1.791759469228055
billg,GOPCounty,1.791759469228055
billg,dougducey,0.0
dougducey,GOPCounty,0.0
dougducey,MountainShadows,0.0
billg,GOPCounty,0.0
GOPCounty,MountainShadows,0.0
billg,MountainShadows,0.0
billg,MCAssessor,0.6931471805599453
MCAssessor,azcentral,0.6931471805599453
MCAssessor,RebekahLSanders,0.6931471805599453
billg,azcentral,0.6931471805599453
azcentral,RebekahLSanders,0.6931471805599453
billg,RebekahLSanders,0.6931471805599453
billg,PingTour,0.6931471805599453
PingTour,UbsaZ,0.6931471805599453
billg,UbsaZ,0.6931471805599453
billg,DVUSD,1.0986122886681098
billg,JDMesnard,0.0
JDMesnard,Veritas_ad_res,0.0
JDMesnard,dtvalenzuelaphx,0.0
JDMesnard,phxchamber,0.0
billg,Veritas_ad_res,0.0
Veritas_ad_res,dtvalenzuelaphx,0.0
Veritas_ad_res,phxchamber,0.0
billg,dtvalenzuelaphx,0.0
dtvalenzuelaphx,phxchamber,0.0
billg,phxchamber,0.0
billg,MCParks,1.0986122886681098
billg,NMTBrew,1.3862943611198906
NMTBrew,MayorStanton,1.3862943611198906
NMTBrew,DebraStarkPHX,1.3862943611198906
billg,MayorStanton,1.3862943611198906
MayorStanton,DebraStarkPHX,1.3862943611198906
billg,DebraStarkPHX,1.3862943611198906
billg,CleanAirMakeMor,0.0
billg,EmmanuelMacron,0.0
EmmanuelMacron,enmarchefr,0.0
billg,enmarchefr,0.0
billg,NMTBrew,0.0
NMTBrew,MayorStanton,0.0
NMTBrew,DebraStarkPHX,0.0
billg,MayorStanton,0.0
MayorStanton,DebraStarkPHX,0.0
billg,DebraStarkPHX,0.0
billg,PhoenixRichard,0.0
PhoenixRichard,azcentral,0.0
PhoenixRichard,maricopacounty,0.0
PhoenixRichard,NWSPhoenix,0.0
PhoenixRichard,Snapchat,0.0
PhoenixRichard,azcentral,0.0
billg,azcentral,0.0
azcentral,maricopacounty,0.0
azcentral,NWSPhoenix,0.0
azcentral,Snapchat,0.0
azcentral,azcentral,0.0
billg,maricopacounty,0.0
maricopacounty,NWSPhoenix,0.0
maricopacounty,Snapchat,0.0
maricopacounty,azcentral,0.0
